eid,state,job,ara,probsick
109164,"MA","engineer",.0065,.197
109173,"TX","sales",.0081,.047
109178,"MA","sales",.0041,.168
109200,"MA","engineer",.0074,.136
109218,"MA","sales",.0055,.054
109219,"TX","engineer",.0061,.059
109236,"TX","engineer",.0054,.064
109242,"MA","sales",.0055,.026
109244,"MA","sales",.0047,.021
109252,"TX","engineer",.0054,.063
109265,"MA","engineer",.0082,.228
109273,"MA","sales",.0013,.03
109277,"MA","engineer",.0035,.081
109298,"MA","sales",.0034,.061
109319,"TX","sales",.0049,.067
109320,"MA","sales",.0068,.277
109329,"MA","engineer",.0067,.166
109338,"TX","engineer",.0096,.039
109339,"TX","engineer",.0118,.029
109351,"MA","engineer",.0093,.292
109414,"MA","engineer",.0022,.02
109433,"TX","sales",.0147,.02
109440,"MA","sales",.0044,.216
109443,"MA","engineer",.0049,.158
109479,"MA","sales",.0085,.232
109497,"TX","engineer",.0111,.032
109504,"MA","sales",.0041,.034
109541,"MA","sales",.0063,.071
109547,"MA","sales",.0029,.154
109573,"TX","engineer",.0161,.016
109589,"MA","engineer",.0051,.298
109591,"TX","engineer",.0088,.043
109602,"MA","sales",.0024,.045
109605,"MA","engineer",.0066,.059
109620,"MA","engineer",.007,.106
109640,"TX","sales",.0156,.017
109661,"TX","engineer",.0147,.02
109668,"TX","engineer",.0136,.023
109675,"TX","sales",.0118,.029
109769,"TX","sales",.0039,.075
109772,"MA","sales",.0018,.011
109815,"MA","sales",.0041,.262
109820,"MA","engineer",.0055,.039
109867,"MA","engineer",.0043,.06
109882,"MA","sales",.0008,.013
109892,"MA","engineer",.0025,.078
109916,"TX","engineer",.0067,.054
109919,"MA","engineer",.0062,.013
109923,"MA","engineer",.0088,.337
109926,"TX","engineer",.0034,.079
109936,"MA","sales",.006,.105
109940,"TX","sales",.0028,.084
109988,"MA","sales",.0071,.072
109995,"MA","engineer",.0048,.202
110018,"MA","engineer",.0099,.283
110033,"MA","engineer",.0062,.068
110051,"TX","sales",.0089,.042
110064,"MA","sales",.006,.192
110072,"TX","engineer",.0177,.013
110078,"MA","sales",.0107,.322
110109,"MA","engineer",.0107,.315
110110,"MA","sales",.0054,.13
110120,"TX","engineer",.0029,.083
110131,"TX","engineer",.0081,.047
110159,"TX","engineer",.0007,.105
110165,"MA","engineer",.0061,.087
110172,"MA","sales",.0049,.054
110174,"MA","sales",.0023,.027
110193,"MA","sales",.0054,.151
110203,"TX","engineer",.0135,.023
110226,"MA","sales",.0019,.043
110231,"TX","engineer",.0007,.105
110249,"TX","sales",.0069,.054
110283,"MA","engineer",.0008,.081
110294,"MA","sales",.0065,.25
110326,"MA","sales",.0011,.133
110334,"MA","engineer",.0041,.045
110381,"MA","engineer",.0009,.06
110382,"TX","engineer",.007,.053
110409,"TX","engineer",.0078,.048
110417,"MA","engineer",.0074,.119
110428,"MA","sales",.0022,.188
110430,"MA","sales",.0046,.095
110434,"TX","engineer",.0022,.09
110440,"MA","sales",.0076,.238
110444,"MA","engineer",.0058,.126
110452,"MA","sales",.0064,.151
110459,"MA","sales",.0065,.031
110460,"MA","sales",.0062,.047
110481,"MA","engineer",.0069,.165
110483,"MA","sales",.0069,.084
110484,"TX","engineer",.0145,.02
110512,"MA","sales",.0054,.166
110515,"TX","sales",.0023,.089
110546,"MA","engineer",.0038,.158
110547,"MA","sales",.0042,.104
110550,"MA","engineer",.0033,.132
110551,"MA","sales",.0037,.1
110554,"MA","sales",.0069,.145
110559,"TX","engineer",.0087,.043
110560,"MA","sales",.0051,.057
110561,"MA","engineer",.0017,.118
110568,"TX","engineer",.0092,.041
110579,"TX","sales",.002,.091
110596,"MA","sales",.003,.021
110622,"MA","sales",.0063,.038
110627,"MA","sales",.0034,.096
110638,"MA","engineer",.0041,.093
110640,"MA","sales",.0023,.062
110649,"MA","sales",.0022,.118
110663,"TX","engineer",.0063,.057
110674,"MA","engineer",.0056,.043
110692,"TX","engineer",.0068,.054
110702,"MA","engineer",.0059,.325
110719,"MA","sales",.0038,.08
110725,"MA","sales",.0056,.228
110731,"MA","sales",.0046,.214
110738,"MA","engineer",.0065,.147
110755,"MA","sales",.0078,.274
110757,"MA","engineer",.0006,.056
110764,"MA","sales",.0049,.274
110766,"MA","sales",.0033,.048
110814,"MA","engineer",.0039,.019
110819,"MA","sales",.0024,.055
110832,"TX","engineer",.011,.032
110836,"TX","engineer",.0022,.09
110851,"MA","sales",.0066,.11
110858,"MA","sales",.0024,.043
110879,"MA","sales",.0025,.16
110885,"MA","engineer",.0025,.209
110903,"TX","engineer",.0066,.056
110905,"MA","engineer",.0039,.298
110918,"MA","sales",.006,.045
110920,"MA","sales",.0028,.134
110925,"TX","engineer",.0024,.088
110936,"MA","sales",.0023,.012
110944,"MA","sales",.0031,.209
110947,"MA","engineer",.0065,.21
110960,"TX","engineer",.0025,.087
110966,"TX","engineer",.0104,.035
110995,"TX","engineer",.0018,.094
111051,"TX","sales",.007,.053
111070,"MA","engineer",.005,.096
111086,"MA","engineer",.003,.074
111098,"TX","engineer",.0076,.05
111123,"MA","engineer",.0012,.067
111144,"TX","engineer",.0167,.015
111148,"MA","sales",.0047,.056
111182,"TX","engineer",.0127,.026
111183,"MA","engineer",.0087,.238
111191,"MA","sales",.0041,.04
111206,"TX","sales",.0118,.029
111233,"MA","engineer",.0094,.299
111282,"MA","sales",.0028,.033
111288,"MA","sales",.0065,.045
111309,"MA","sales",.0042,.089
111311,"MA","sales",.0057,.131
111318,"TX","engineer",.0025,.087
111331,"TX","engineer",.0021,.091
111340,"MA","sales",.008,.242
111369,"MA","sales",.0026,.067
111376,"TX","engineer",.0036,.078
111382,"MA","sales",.0073,.238
111391,"MA","engineer",.003,.264
111397,"MA","sales",.0068,.159
111412,"MA","sales",.0081,.253
111431,"MA","engineer",.0042,.174
111435,"TX","sales",.0127,.026
111443,"MA","sales",.0009,.114
111444,"MA","engineer",.0084,.227
111454,"TX","engineer",.0077,.049
111478,"MA","engineer",.0039,.065
111480,"MA","engineer",.0023,.06
111508,"TX","engineer",.0086,.044
111511,"TX","engineer",.0112,.032
111539,"MA","sales",.0018,.071
111570,"MA","sales",.0075,.241
111581,"MA","sales",.0028,.092
111593,"MA","sales",.0056,.04
111599,"TX","engineer",.0037,.076
111601,"MA","sales",.0025,.14
111608,"TX","engineer",.0031,.082
111619,"TX","engineer",.0064,.057
111621,"MA","sales",.0006,.024
111638,"MA","sales",.0046,.124
111649,"MA","engineer",.0032,.068
111667,"TX","sales",.0018,.094
111668,"MA","engineer",.0019,.201
111674,"TX","engineer",.0116,.03
111680,"MA","sales",.0068,.043
111687,"MA","sales",.0047,.283
111690,"TX","engineer",.0091,.041
111692,"TX","engineer",.0143,.021
111735,"MA","sales",.007,.076
111739,"MA","sales",.0082,.222
111748,"MA","engineer",.0092,.316
111751,"TX","sales",.0074,.05
111767,"MA","sales",.004,.07
111773,"MA","engineer",.0056,.059
111785,"MA","engineer",.006,.111
111797,"MA","engineer",.0051,.329
111812,"MA","sales",.0047,.057
111849,"MA","engineer",.004,.045
111874,"MA","sales",.0044,.154
111896,"MA","engineer",.0038,.078
111899,"MA","sales",.0063,.181
111920,"TX","engineer",.0023,.089
111930,"TX","engineer",.0037,.077
111934,"TX","engineer",.0076,.05
111935,"MA","sales",.0032,.156
111937,"MA","engineer",.0062,.058
111942,"MA","engineer",.0046,.148
111950,"TX","engineer",.0113,.031
111971,"MA","engineer",.0015,.092
111984,"TX","engineer",.0131,.025
111991,"MA","sales",.0029,.22
112004,"TX","engineer",.001,.102
112006,"MA","sales",.0048,.069
112048,"MA","sales",.0075,.122
112051,"MA","engineer",.0029,.075
112054,"TX","sales",.0021,.091
112055,"MA","sales",.0015,.085
112061,"MA","engineer",.0062,.06
112066,"MA","sales",.0008,.061
112081,"MA","sales",.003,.224
112083,"MA","engineer",.0064,.301
112088,"TX","engineer",.0074,.051
112091,"MA","sales",.0095,.333
112102,"TX","engineer",.0057,.061
112117,"TX","sales",.0006,.106
112122,"MA","engineer",.0016,.129
112126,"TX","engineer",.0017,.095
112199,"MA","sales",.0024,.102
112204,"TX","engineer",.0162,.016
112219,"TX","sales",.0002,.11
112228,"MA","sales",.0071,.21
112273,"MA","sales",.0018,.082
112283,"TX","sales",.0007,.105
112285,"TX","engineer",.0117,.03
112299,"MA","sales",.0032,.091
112326,"MA","sales",.0037,.153
112331,"MA","sales",.0056,.051
112334,"TX","sales",.0041,.074
112400,"TX","engineer",.0081,.047
112416,"TX","engineer",.0071,.052
112423,"MA","sales",.0066,.189
112424,"MA","engineer",.0033,.173
112428,"TX","sales",.0052,.065
112434,"MA","engineer",.0085,.219
112446,"TX","engineer",.0053,.064
112461,"MA","engineer",.0039,.12
112471,"MA","engineer",.0054,.081
112476,"TX","sales",.0076,.049
112479,"MA","sales",.003,.08
112484,"MA","sales",.0043,.067
112534,"TX","sales",.014,.022
112554,"MA","engineer",.0027,.124
112585,"TX","engineer",.0066,.055
112655,"MA","sales",.0086,.263
112661,"MA","engineer",.0027,.107
112687,"TX","sales",.0043,.072
112696,"MA","sales",.0066,.18
112706,"TX","engineer",.0038,.076
112737,"MA","engineer",.0058,.084
112756,"MA","sales",.0073,.134
112761,"MA","engineer",.0038,.085
112783,"TX","sales",.0017,.094
112815,"MA","sales",.0057,.022
112836,"TX","engineer",.0066,.056
112837,"MA","sales",.0027,.153
112851,"TX","engineer",.0114,.031
112855,"TX","engineer",.0119,.029
112870,"TX","engineer",.0056,.062
112881,"MA","sales",.0011,.142
112886,"MA","sales",.0041,.202
112916,"MA","sales",.0025,.2
112917,"MA","sales",.0037,.252
112922,"MA","sales",.0072,.232
112961,"TX","engineer",.0049,.067
112976,"MA","sales",.0054,.158
112984,"TX","engineer",.0038,.076
113006,"TX","engineer",.0032,.081
113018,"MA","sales",.0034,.277
113021,"MA","sales",.0026,.163
113026,"TX","engineer",.0157,.017
113034,"MA","sales",.0057,.038
113038,"MA","sales",.0051,.064
113044,"TX","engineer",.0039,.075
113066,"TX","engineer",.0148,.019
113075,"MA","engineer",.002,.114
113115,"MA","sales",.0047,.229
113118,"TX","sales",.008,.047
113120,"TX","sales",.0096,.039
113161,"TX","engineer",.011,.032
113171,"MA","sales",.0048,.065
113178,"TX","engineer",.0164,.015
113185,"MA","engineer",.0049,.036
113187,"TX","engineer",.0053,.064
113235,"TX","engineer",.0033,.08
113236,"TX","engineer",.0044,.071
113266,"MA","sales",.0043,.217
113270,"TX","engineer",.0073,.051
113282,"MA","sales",.0026,.03
113297,"MA","sales",.0072,.301
113311,"TX","engineer",.0024,.088
113315,"TX","engineer",.0003,.109
113324,"MA","engineer",.0028,.234
113337,"MA","sales",.0049,.237
113357,"TX","engineer",.0099,.037
113360,"MA","engineer",.0055,.161
113373,"TX","sales",.005,.067
113378,"MA","sales",.0054,.267
113405,"MA","engineer",.0061,.074
113413,"TX","sales",.0138,.022
113431,"MA","engineer",.0052,.103
113433,"MA","sales",.0066,.026
113462,"MA","sales",.0066,.245
113480,"TX","engineer",.0171,.014
113483,"TX","engineer",.0046,.069
113498,"MA","engineer",.0063,.06
113519,"MA","sales",.0051,.067
113520,"TX","engineer",.0036,.077
113521,"TX","engineer",.0078,.048
113529,"MA","sales",.0059,.124
113536,"MA","engineer",.0052,.083
113537,"MA","engineer",.0065,.175
113565,"TX","engineer",.0035,.078
113569,"MA","engineer",.0058,.218
113571,"MA","engineer",.0076,.273
113605,"TX","sales",.009,.042
113616,"MA","sales",.0067,.117
113623,"MA","sales",.0068,.321
113663,"MA","engineer",.0062,.238
113668,"MA","engineer",.0054,.01
113716,"TX","engineer",.0044,.071
113717,"MA","engineer",.002,.016
113720,"TX","engineer",.0097,.038
113726,"TX","engineer",.0034,.079
113736,"TX","engineer",.0012,.1
113745,"MA","engineer",.0042,.078
113765,"TX","engineer",.0035,.078
113785,"MA","sales",.0051,.162
113789,"MA","engineer",.0045,.163
113792,"MA","engineer",.0075,.137
113797,"MA","sales",.0082,.203
113808,"MA","sales",.0074,.195
113809,"TX","engineer",.0051,.066
113812,"MA","engineer",.0048,.076
113816,"MA","sales",.0059,.21
113819,"MA","sales",.0056,.106
113826,"TX","engineer",.0153,.018
113839,"MA","engineer",.0054,.012
113851,"MA","sales",.0075,.203
113864,"MA","sales",.0046,.213
113868,"TX","sales",.0004,.108
113869,"MA","sales",.0036,.013
113887,"MA","engineer",.0057,.164
113898,"TX","engineer",.0022,.09
113900,"MA","engineer",.0082,.2
113909,"MA","engineer",.0037,.082
113913,"MA","engineer",.0034,.257
113917,"TX","engineer",.0093,.04
113928,"TX","engineer",.0054,.063
113929,"MA","engineer",.0052,.117
113930,"MA","engineer",.0014,.011
113933,"MA","engineer",.001,.101
113945,"MA","engineer",.0008,.082
113947,"MA","sales",.0057,.16
113959,"MA","sales",.005,.05
113962,"MA","engineer",.0079,.224
113974,"MA","sales",.0059,.212
113975,"TX","engineer",.007,.053
113984,"MA","engineer",.0067,.108
113991,"MA","engineer",.0039,.138
114009,"MA","engineer",.0017,.125
114017,"TX","engineer",.0149,.019
114026,"MA","engineer",.0046,.09
114044,"MA","sales",.0055,.074
114054,"MA","sales",.0033,.029
114055,"MA","engineer",.0053,.223
114070,"TX","sales",.0048,.068
114092,"MA","engineer",.0024,.074
114100,"MA","sales",.0016,.092
114114,"MA","engineer",.008,.199
114139,"TX","sales",.0001,.111
114163,"TX","engineer",.0084,.045
114183,"MA","engineer",.005,.266
114186,"MA","sales",.0055,.114
114190,"MA","sales",.0039,.055
114199,"MA","sales",.0044,.034
114214,"MA","sales",.0074,.232
114229,"MA","sales",.0052,.057
114238,"TX","engineer",.0107,.034
114243,"MA","sales",.0049,.141
114244,"MA","engineer",.0049,.068
114246,"MA","engineer",.0066,.147
114248,"MA","sales",.003,.184
114264,"MA","engineer",.0036,.137
114267,"MA","engineer",.004,.132
114269,"MA","sales",.0046,.191
114289,"TX","engineer",.0112,.032
114301,"TX","engineer",.0076,.049
114304,"MA","engineer",.0013,.118
114309,"TX","engineer",.0022,.089
114314,"MA","sales",.0005,.052
114330,"MA","engineer",.003,.232
114341,"MA","sales",.001,.062
114346,"MA","sales",.0036,.159
114353,"MA","sales",.0057,.066
114360,"MA","sales",.0079,.208
114365,"MA","engineer",.0053,.228
114369,"TX","sales",.0021,.091
114370,"TX","engineer",.0147,.02
114372,"MA","sales",.0025,.023
114385,"TX","engineer",.0133,.024
114391,"MA","engineer",.0059,.078
114415,"MA","engineer",.0031,.176
114423,"TX","engineer",.0136,.023
114427,"MA","sales",.0005,.028
114450,"MA","engineer",.0077,.224
114452,"MA","sales",.0027,.05
114468,"MA","engineer",.0044,.231
114489,"TX","engineer",.0116,.03
114497,"MA","engineer",.0041,.125
114501,"MA","sales",.0023,.031
114510,"MA","sales",.0039,.061
114536,"MA","sales",.007,.272
114538,"TX","engineer",.01,.037
114545,"TX","sales",.0012,.099
114556,"TX","engineer",.003,.082
114567,"MA","sales",.0015,.126
114573,"MA","engineer",.0019,.148
114585,"MA","engineer",.0073,.141
114591,"MA","sales",.0049,.329
114606,"MA","engineer",.0083,.196
114609,"MA","engineer",.001,.123
114613,"MA","sales",.0033,.168
114614,"MA","engineer",.002,.111
114616,"TX","engineer",.0033,.08
114621,"TX","sales",.0041,.073
114624,"TX","engineer",.0104,.035
114645,"MA","sales",.0094,.289
114653,"MA","sales",.0017,.158
114658,"TX","engineer",.0097,.038
114668,"TX","engineer",.0056,.062
114688,"MA","sales",.0013,.108
114697,"TX","sales",.0136,.023
114713,"TX","engineer",.0011,.101
114724,"TX","sales",.0167,.015
114728,"MA","engineer",.0045,.122
114733,"MA","sales",.0022,.032
114742,"TX","sales",.012,.028
114747,"TX","engineer",.0065,.056
114760,"TX","engineer",.003,.083
114765,"TX","engineer",.0043,.072
114783,"TX","engineer",.0086,.044
114789,"MA","sales",.0056,.068
114793,"TX","sales",.009,.042
114804,"MA","sales",.0033,.091
114806,"MA","engineer",.0064,.178
114840,"MA","sales",.0037,.141
114843,"TX","engineer",.0127,.026
114851,"TX","engineer",.0005,.107
114861,"MA","sales",.0069,.196
114892,"MA","sales",.0043,.243
114918,"MA","sales",.0057,.049
114921,"MA","engineer",.003,.074
114923,"MA","sales",.0042,.032
114941,"MA","engineer",.0092,.315
114970,"TX","engineer",.0052,.065
114980,"MA","sales",.0063,.089
114982,"TX","engineer",.0047,.068
115001,"MA","engineer",.0072,.321
115023,"MA","sales",.0019,.196
115027,"MA","engineer",.0066,.171
115031,"MA","sales",.0054,.022
115040,"TX","engineer",.0029,.084
115041,"MA","engineer",.0044,.057
115045,"MA","sales",.0086,.229
115052,"MA","engineer",.0053,.237
115059,"MA","sales",.0047,.05
115066,"MA","sales",.009,.243
115074,"TX","engineer",.0015,.097
115075,"MA","sales",.0069,.099
115080,"MA","sales",.0021,.159
115089,"MA","sales",.0044,.066
115094,"MA","sales",.0015,.01
115096,"MA","sales",.0026,.013
115105,"TX","sales",.0083,.045
115121,"MA","engineer",.009,.27
115157,"MA","sales",.0045,.011
115163,"MA","sales",.0078,.184
115176,"MA","engineer",.0061,.065
115218,"TX","engineer",.0144,.02
115219,"MA","sales",.0066,.106
115231,"MA","sales",.0067,.238
115241,"TX","engineer",.0042,.073
115263,"MA","engineer",.006,.111
115291,"MA","engineer",.0053,.041
115292,"TX","engineer",.0126,.026
115294,"TX","engineer",.0169,.014
115300,"MA","sales",.0067,.031
115318,"MA","engineer",.0048,.212
115330,"MA","sales",.0066,.113
115332,"MA","sales",.0045,.313
115334,"TX","engineer",.0077,.049
115340,"TX","engineer",.0086,.044
115395,"TX","engineer",.0093,.04
115397,"MA","engineer",.0075,.15
115398,"TX","engineer",.003,.082
115415,"TX","engineer",.0064,.056
115418,"MA","engineer",.0017,.115
115426,"MA","engineer",.0072,.149
115437,"MA","sales",.0056,.025
115454,"MA","sales",.0065,.053
115456,"TX","engineer",.005,.066
115457,"MA","engineer",.0031,.045
115464,"MA","engineer",.0046,.083
115501,"MA","sales",.0068,.216
115503,"MA","sales",.0073,.281
115552,"MA","sales",.0041,.159
115625,"TX","sales",.0098,.038
115635,"TX","engineer",.0085,.044
115663,"MA","engineer",.0018,.043
115684,"MA","engineer",.0062,.032
115689,"MA","engineer",.0022,.162
115692,"MA","sales",.0054,.132
115693,"MA","engineer",.002,.065
115705,"MA","sales",.0066,.02
115712,"TX","engineer",.0071,.053
115722,"TX","sales",.0135,.023
115737,"TX","engineer",.0121,.028
115749,"MA","engineer",.005,.038
115751,"MA","sales",.0069,.221
115790,"MA","engineer",.0022,.109
115791,"MA","engineer",.0066,.026
115800,"TX","sales",.0162,.016
115812,"MA","sales",.0038,.27
115813,"MA","sales",.0077,.204
115815,"TX","engineer",.0037,.077
115819,"MA","engineer",.0038,.148
115828,"TX","sales",.0015,.097
115832,"MA","engineer",.0046,.196
115835,"MA","sales",.0053,.258
115841,"TX","engineer",.0011,.1
